ID,Layer 0,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Accuracy,"Partition (Tn, Tm)",Partition (#LUTs),Partition (#cycles),Total LUT,Total Throughput,Time
171,"{'filter_height': 7, 'filter_width': 3, 'stride_height': 1, 'stride_width': 2, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 0, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 0}","{'filter_height': 1, 'filter_width': 1, 'stride_height': 1, 'stride_width': 3, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 3, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 1}","{'filter_height': 5, 'filter_width': 3, 'stride_height': 3, 'stride_width': 3, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 2, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 5}","{'filter_height': 1, 'filter_width': 1, 'stride_height': 3, 'stride_width': 2, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 1, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 0}","{'filter_height': 5, 'filter_width': 1, 'stride_height': 3, 'stride_width': 3, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 2, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 3}","{'filter_height': 5, 'filter_width': 1, 'stride_height': 2, 'stride_width': 2, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 3, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 1}","{'filter_height': 1, 'filter_width': 3, 'stride_height': 2, 'stride_width': 2, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 1, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 1}","{'filter_height': 7, 'filter_width': 1, 'stride_height': 2, 'stride_width': 1, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 6, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 5}",0.09674,"[[(3, 64), (32, 24)], [(12, 36), (12, 9)], [(18, 24), (12, 48)], [(48, 36)], [(18, 24)]]","[[2688.0, 9480.0], [19728.0, 1251.0], [13224.0, 4416.0], [17532.0], [11544.0]]","[[2079, 1024], [2160, 432], [360, 240], [432], [504]]",20979.0,18066.847335140017,66.58489775657654
172,"{'filter_height': 1, 'filter_width': 5, 'stride_height': 2, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 1, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 0}","{'filter_height': 1, 'filter_width': 7, 'stride_height': 1, 'stride_width': 1, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 1, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 0}","{'filter_height': 5, 'filter_width': 1, 'stride_height': 3, 'stride_width': 1, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 1, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 1}","{'filter_height': 1, 'filter_width': 1, 'stride_height': 2, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 4, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 1}","{'filter_height': 1, 'filter_width': 5, 'stride_height': 2, 'stride_width': 3, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 1, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 6}","{'filter_height': 5, 'filter_width': 5, 'stride_height': 3, 'stride_width': 1, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 2, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 4}","{'filter_height': 3, 'filter_width': 7, 'stride_height': 1, 'stride_width': 1, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 4, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 2}","{'filter_height': 1, 'filter_width': 1, 'stride_height': 3, 'stride_width': 2, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 5, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 0}",0.10089999999999999,"[[(3, 24), (24, 48), (48, 36), (6, 24)], [(12, 24)], [(12, 64)], [(64, 22), (13, 36)]]","[[624.0, 5760.0, 12384.0, 2136.0], [14832.0], [13504.0], [15686.0, 5184.0]]","[[525, 3696, 3840, 1728], [1920], [7200], [32256, 320]]",20904.0,2211.6065109695683,66.90293598175049
173,"{'filter_height': 3, 'filter_width': 1, 'stride_height': 1, 'stride_width': 2, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 4, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 4}","{'filter_height': 5, 'filter_width': 5, 'stride_height': 1, 'stride_width': 1, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 1, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 6}","{'filter_height': 3, 'filter_width': 5, 'stride_height': 2, 'stride_width': 3, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 6, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 0}","{'filter_height': 3, 'filter_width': 5, 'stride_height': 2, 'stride_width': 3, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 0, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 1}","{'filter_height': 7, 'filter_width': 1, 'stride_height': 2, 'stride_width': 3, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 6, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 5}","{'filter_height': 1, 'filter_width': 3, 'stride_height': 1, 'stride_width': 1, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 5, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 5}","{'filter_height': 3, 'filter_width': 1, 'stride_height': 2, 'stride_width': 1, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 0, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 6}","{'filter_height': 5, 'filter_width': 3, 'stride_height': 3, 'stride_width': 2, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 3, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 6}",0,[],[],[],0,0,0.09794497489929199
174,"{'filter_height': 7, 'filter_width': 1, 'stride_height': 2, 'stride_width': 2, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 4, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 0}","{'filter_height': 1, 'filter_width': 1, 'stride_height': 3, 'stride_width': 1, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 4, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 4}","{'filter_height': 5, 'filter_width': 3, 'stride_height': 2, 'stride_width': 2, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 1, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 0}","{'filter_height': 5, 'filter_width': 5, 'stride_height': 3, 'stride_width': 1, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 4, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 3}","{'filter_height': 5, 'filter_width': 5, 'stride_height': 1, 'stride_width': 1, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 1, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 2}","{'filter_height': 7, 'filter_width': 1, 'stride_height': 2, 'stride_width': 1, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 3, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 3}","{'filter_height': 5, 'filter_width': 1, 'stride_height': 1, 'stride_width': 3, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 3, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 0}","{'filter_height': 1, 'filter_width': 5, 'stride_height': 2, 'stride_width': 2, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 5, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 3}",0,[],[],[],0,0,0.42770957946777344
175,"{'filter_height': 7, 'filter_width': 1, 'stride_height': 2, 'stride_width': 2, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 3, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 0}","{'filter_height': 3, 'filter_width': 7, 'stride_height': 3, 'stride_width': 3, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 5, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 1}","{'filter_height': 1, 'filter_width': 7, 'stride_height': 2, 'stride_width': 3, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 2, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 1}","{'filter_height': 7, 'filter_width': 7, 'stride_height': 1, 'stride_width': 1, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 1, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 3}","{'filter_height': 3, 'filter_width': 1, 'stride_height': 2, 'stride_width': 2, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 6, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 6}","{'filter_height': 3, 'filter_width': 1, 'stride_height': 2, 'stride_width': 3, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 2, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 2}","{'filter_height': 3, 'filter_width': 5, 'stride_height': 1, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 1, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 6}","{'filter_height': 5, 'filter_width': 7, 'stride_height': 3, 'stride_width': 1, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 2, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 3}",0.09936,"[[(3, 36), (36, 24), (8, 48)], [(48, 24)], [(3, 1), (6, 1), (48, 6), (24, 32)]]","[[1620.0, 8976.0, 8736.0], [20952.0], [154.0, 194.0, 11286.0, 6400.0]]","[[672, 16632, 5040], [18816], [13824, 13824, 14400, 11760]]",20952.0,2006.0985395602631,66.94269347190857
176,"{'filter_height': 5, 'filter_width': 3, 'stride_height': 3, 'stride_width': 2, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 1, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 0}","{'filter_height': 3, 'filter_width': 5, 'stride_height': 3, 'stride_width': 1, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 2, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 2}","{'filter_height': 7, 'filter_width': 7, 'stride_height': 1, 'stride_width': 3, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 3, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 5}","{'filter_height': 7, 'filter_width': 1, 'stride_height': 3, 'stride_width': 3, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 6, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 0}","{'filter_height': 7, 'filter_width': 1, 'stride_height': 3, 'stride_width': 2, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 2, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 3}","{'filter_height': 1, 'filter_width': 7, 'stride_height': 2, 'stride_width': 3, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 2, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 6}","{'filter_height': 7, 'filter_width': 1, 'stride_height': 3, 'stride_width': 2, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 5, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 0}","{'filter_height': 3, 'filter_width': 3, 'stride_height': 2, 'stride_width': 1, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 0, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 3}",0,[],[],[],0,0,0.22481012344360352
177,"{'filter_height': 3, 'filter_width': 1, 'stride_height': 1, 'stride_width': 2, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 3, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 0}","{'filter_height': 3, 'filter_width': 1, 'stride_height': 3, 'stride_width': 1, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 3, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 3}","{'filter_height': 5, 'filter_width': 5, 'stride_height': 2, 'stride_width': 1, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 5, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 6}","{'filter_height': 5, 'filter_width': 3, 'stride_height': 1, 'stride_width': 2, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 0, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 0}","{'filter_height': 3, 'filter_width': 7, 'stride_height': 1, 'stride_width': 2, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 0, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 2}","{'filter_height': 3, 'filter_width': 3, 'stride_height': 1, 'stride_width': 1, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 3, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 0}","{'filter_height': 1, 'filter_width': 1, 'stride_height': 1, 'stride_width': 1, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 5, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 3}","{'filter_height': 1, 'filter_width': 1, 'stride_height': 1, 'stride_width': 2, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 6, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 4}",0.09974000000000001,"[[(3, 24), (12, 24)], [(12, 64)], [(32, 64)], [(32, 36), (9, 16)], [(24, 36)], [(18, 24)]]","[[1080.0, 13224.0], [19904.0], [14528.0], [19764.0, 1216.0], [13320.0], [16800.0]]","[[288, 1152], [9600], [9600], [18816, 11664], [96], [72]]",20980.0,2542.20052877771,66.62856078147888
178,"{'filter_height': 3, 'filter_width': 7, 'stride_height': 2, 'stride_width': 2, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 2, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 6}","{'filter_height': 5, 'filter_width': 5, 'stride_height': 1, 'stride_width': 3, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 1, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 0}","{'filter_height': 1, 'filter_width': 5, 'stride_height': 1, 'stride_width': 3, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 0, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 4}","{'filter_height': 1, 'filter_width': 1, 'stride_height': 2, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 3, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 1}","{'filter_height': 7, 'filter_width': 1, 'stride_height': 3, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 5, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 4}","{'filter_height': 3, 'filter_width': 1, 'stride_height': 1, 'stride_width': 1, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 0, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 0}","{'filter_height': 3, 'filter_width': 1, 'stride_height': 3, 'stride_width': 3, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 3, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 2}","{'filter_height': 1, 'filter_width': 7, 'stride_height': 3, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 0, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 5}",0.10081999999999999,"[[(3, 48), (48, 48), (48, 6), (4, 4)], [(24, 24), (24, 48)], [(8, 64)], [(22, 24)]]","[[3984.0, 14208.0, 2634.0, 172.0], [6000.0, 9456.0], [18560.0], [19200.0]]","[[2331, 24000, 13200, 6144], [168, 72], [864], [9408]]",20998.0,2903.6004645760745,66.46353554725647
179,"{'filter_height': 7, 'filter_width': 3, 'stride_height': 3, 'stride_width': 3, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 2, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 3}","{'filter_height': 3, 'filter_width': 3, 'stride_height': 2, 'stride_width': 3, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 1, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 1}","{'filter_height': 5, 'filter_width': 5, 'stride_height': 3, 'stride_width': 3, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 5, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 4}","{'filter_height': 5, 'filter_width': 5, 'stride_height': 3, 'stride_width': 2, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 0, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 5}","{'filter_height': 3, 'filter_width': 5, 'stride_height': 2, 'stride_width': 3, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 4, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 0}","{'filter_height': 5, 'filter_width': 3, 'stride_height': 3, 'stride_width': 3, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 6, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 1}","{'filter_height': 1, 'filter_width': 3, 'stride_height': 1, 'stride_width': 3, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 6, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 5}","{'filter_height': 7, 'filter_width': 5, 'stride_height': 3, 'stride_width': 1, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 2, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 5}",0,[],[],[],0,0,0.7284317016601562
180,"{'filter_height': 5, 'filter_width': 5, 'stride_height': 2, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 6, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 0}","{'filter_height': 3, 'filter_width': 1, 'stride_height': 2, 'stride_width': 2, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 1, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 5}","{'filter_height': 1, 'filter_width': 7, 'stride_height': 3, 'stride_width': 3, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 3, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 3}","{'filter_height': 3, 'filter_width': 1, 'stride_height': 2, 'stride_width': 3, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 3, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 3}","{'filter_height': 3, 'filter_width': 3, 'stride_height': 3, 'stride_width': 3, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 5, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 5}","{'filter_height': 3, 'filter_width': 3, 'stride_height': 3, 'stride_width': 1, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 5, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 0}","{'filter_height': 5, 'filter_width': 7, 'stride_height': 1, 'stride_width': 3, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 1, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 5}","{'filter_height': 1, 'filter_width': 1, 'stride_height': 2, 'stride_width': 1, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 2, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 6}",0.09948,"[[(1, 4), (8, 5), (64, 3), (8, 1), (32, 5), (22, 4), (36, 5), (1, 1)]]","[[60.0, 895.0, 5793.0, 86.0, 5815.0, 836.0, 6165.0, 20.0]]","[[47250, 44928, 46592, 41472, 44928, 46656, 44100, 27648]]",19670.0,2116.4021164021165,66.76383137702942
181,"{'filter_height': 5, 'filter_width': 1, 'stride_height': 1, 'stride_width': 1, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 4, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 0}","{'filter_height': 5, 'filter_width': 3, 'stride_height': 2, 'stride_width': 1, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 2, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 0}","{'filter_height': 1, 'filter_width': 5, 'stride_height': 2, 'stride_width': 1, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 5, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 4}","{'filter_height': 3, 'filter_width': 7, 'stride_height': 2, 'stride_width': 3, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 4, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 4}","{'filter_height': 5, 'filter_width': 1, 'stride_height': 1, 'stride_width': 2, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 6, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 6}","{'filter_height': 3, 'filter_width': 1, 'stride_height': 1, 'stride_width': 2, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 3, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 3}","{'filter_height': 3, 'filter_width': 1, 'stride_height': 3, 'stride_width': 2, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 2, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 4}","{'filter_height': 7, 'filter_width': 3, 'stride_height': 3, 'stride_width': 3, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 4, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 3}",0,[],[],[],0,0,0.34281277656555176
182,"{'filter_height': 5, 'filter_width': 5, 'stride_height': 3, 'stride_width': 3, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 0, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 4}","{'filter_height': 3, 'filter_width': 3, 'stride_height': 2, 'stride_width': 2, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 6, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 3}","{'filter_height': 1, 'filter_width': 7, 'stride_height': 1, 'stride_width': 2, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 1, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 3}","{'filter_height': 7, 'filter_width': 3, 'stride_height': 3, 'stride_width': 3, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 3, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 1}","{'filter_height': 5, 'filter_width': 3, 'stride_height': 1, 'stride_width': 1, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 6, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 0}","{'filter_height': 7, 'filter_width': 5, 'stride_height': 2, 'stride_width': 2, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 5, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 5}","{'filter_height': 1, 'filter_width': 3, 'stride_height': 3, 'stride_width': 1, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 6, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 0}","{'filter_height': 1, 'filter_width': 3, 'stride_height': 2, 'stride_width': 1, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 1, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 5}",0,[],[],[],0,0,0.6249573230743408
183,"{'filter_height': 5, 'filter_width': 5, 'stride_height': 3, 'stride_width': 2, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 2, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 3}","{'filter_height': 5, 'filter_width': 1, 'stride_height': 2, 'stride_width': 3, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 1, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 5}","{'filter_height': 5, 'filter_width': 5, 'stride_height': 1, 'stride_width': 3, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 2, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 6}","{'filter_height': 5, 'filter_width': 5, 'stride_height': 1, 'stride_width': 3, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 5, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 2}","{'filter_height': 1, 'filter_width': 3, 'stride_height': 3, 'stride_width': 1, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 4, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 6}","{'filter_height': 5, 'filter_width': 3, 'stride_height': 3, 'stride_width': 3, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 3, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 6}","{'filter_height': 3, 'filter_width': 3, 'stride_height': 3, 'stride_width': 1, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 4, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 3}","{'filter_height': 1, 'filter_width': 5, 'stride_height': 3, 'stride_width': 2, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 4, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 5}",0,[],[],[],0,0,0.31693577766418457
